"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","target","responses","question_order","response"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","170","175374","0.0-2.0-0.28","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","171","175878","0.0-2.0-1.28","8euxjpuvbr3pz9d","","","",""
"null","mp3/9_Pain_(Live_Version).mp3","null","song","audio-keyboard-response","172","176879","0.0-2.0-2.28","8euxjpuvbr3pz9d","angry","","",""
"1454.9399999668822","","","emotion_rating","survey-multi-choice","173","178335","0.0-2.0-3.28","8euxjpuvbr3pz9d","","{""Q0"":""Angry""}","[0]",""
"387.72499992046505","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","174","178752","0.0-2.0-4.28","8euxjpuvbr3pz9d","","","","50"
"425.9699999820441","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","175","179180","0.0-2.0-5.28","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","176","180185","0.0-2.0-0.29","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","177","180686","0.0-2.0-1.29","8euxjpuvbr3pz9d","","","",""
"null","mp3/24_Restless.mp3","null","song","audio-keyboard-response","178","181689","0.0-2.0-2.29","8euxjpuvbr3pz9d","happy","","",""
"2626.189999980852","","","emotion_rating","survey-multi-choice","179","184317","0.0-2.0-3.29","8euxjpuvbr3pz9d","","{""Q0"":""Happy""}","[0]",""
"540.8149999566376","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","180","184886","0.0-2.0-4.29","8euxjpuvbr3pz9d","","","","50"
"613.9250000705943","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","181","185502","0.0-2.0-5.29","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","182","186506","0.0-2.0-0.30","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","183","187012","0.0-2.0-1.30","8euxjpuvbr3pz9d","","","",""
"null","mp3/7_Digital.mp3","null","song","audio-keyboard-response","184","188014","0.0-2.0-2.30","8euxjpuvbr3pz9d","relaxed","","",""
"2436.5299999481067","","","emotion_rating","survey-multi-choice","185","190452","0.0-2.0-3.30","8euxjpuvbr3pz9d","","{""Q0"":""Sad""}","[0]",""
"435.82000001333654","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","186","190917","0.0-2.0-4.30","8euxjpuvbr3pz9d","","","","50"
"411.31999995559454","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","187","191329","0.0-2.0-5.30","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","188","192334","0.0-2.0-0.31","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","189","192836","0.0-2.0-1.31","8euxjpuvbr3pz9d","","","",""
"null","mp3/5_Love's_Requiem.mp3","null","song","audio-keyboard-response","190","193839","0.0-2.0-2.31","8euxjpuvbr3pz9d","sad","","",""
"1854.8300000838935","","","emotion_rating","survey-multi-choice","191","195696","0.0-2.0-3.31","8euxjpuvbr3pz9d","","{""Q0"":""Sad""}","[0]",""
"427.08000005222857","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","192","196152","0.0-2.0-4.31","8euxjpuvbr3pz9d","","","","50"
"425.85500003769994","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","193","196579","0.0-2.0-5.31","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","194","197583","0.0-2.0-0.32","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","195","198088","0.0-2.0-1.32","8euxjpuvbr3pz9d","","","",""
"null","mp3/12_Skank_Down.mp3","null","song","audio-keyboard-response","196","199094","0.0-2.0-2.32","8euxjpuvbr3pz9d","happy","","",""
"6537.940000067465","","","emotion_rating","survey-multi-choice","197","205634","0.0-2.0-3.32","8euxjpuvbr3pz9d","","{""Q0"":""Happy""}","[0]",""
"328.5600000526756","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","198","205992","0.0-2.0-4.32","8euxjpuvbr3pz9d","","","","50"
"284.62000004947186","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","199","206278","0.0-2.0-5.32","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","200","207279","0.0-2.0-0.33","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","201","207785","0.0-2.0-1.33","8euxjpuvbr3pz9d","","","",""
"null","mp3/12_Skinny_Love.mp3","null","song","audio-keyboard-response","202","208787","0.0-2.0-2.33","8euxjpuvbr3pz9d","sad","","",""
"1134.1750000137836","","","emotion_rating","survey-multi-choice","203","209924","0.0-2.0-3.33","8euxjpuvbr3pz9d","","{""Q0"":""Sad""}","[0]",""
"360.6150000123307","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","204","210312","0.0-2.0-4.33","8euxjpuvbr3pz9d","","","","50"
"262.1500000823289","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","205","210576","0.0-2.0-5.33","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","206","211581","0.0-2.0-0.34","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","207","212084","0.0-2.0-1.34","8euxjpuvbr3pz9d","","","",""
"null","mp3/3_Walk_on_the_wild_side.mp3","null","song","audio-keyboard-response","208","213087","0.0-2.0-2.34","8euxjpuvbr3pz9d","relaxed","","",""
"5144.459999981336","","","emotion_rating","survey-multi-choice","209","218233","0.0-2.0-3.34","8euxjpuvbr3pz9d","","{""Q0"":""Relaxed""}","[0]",""
"257.9799999948591","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","210","218519","0.0-2.0-4.34","8euxjpuvbr3pz9d","","","","50"
"357.31999995186925","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","211","218878","0.0-2.0-5.34","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","212","219881","0.0-2.0-0.35","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","213","220383","0.0-2.0-1.35","8euxjpuvbr3pz9d","","","",""
"null","mp3/2_Incomplete.mp3","null","song","audio-keyboard-response","214","221386","0.0-2.0-2.35","8euxjpuvbr3pz9d","angry","","",""
"1383.1800000043586","","","emotion_rating","survey-multi-choice","215","222770","0.0-2.0-3.35","8euxjpuvbr3pz9d","","{""Q0"":""Angry""}","[0]",""
"301.94500007200986","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","216","223101","0.0-2.0-4.35","8euxjpuvbr3pz9d","","","","50"
"321.6450000181794","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","217","223424","0.0-2.0-5.35","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","218","224425","0.0-2.0-0.36","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","219","224927","0.0-2.0-1.36","8euxjpuvbr3pz9d","","","",""
"null","mp3/2_Sweet_Song.mp3","null","song","audio-keyboard-response","220","225929","0.0-2.0-2.36","8euxjpuvbr3pz9d","relaxed","","",""
"4662.03000000678","","","emotion_rating","survey-multi-choice","221","230593","0.0-2.0-3.36","8euxjpuvbr3pz9d","","{""Q0"":""Relaxed""}","[0]",""
"244.10999997053295","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","222","230872","0.0-2.0-4.36","8euxjpuvbr3pz9d","","","","50"
"230.1200000802055","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","223","231103","0.0-2.0-5.36","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","224","232109","0.0-2.0-0.37","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","225","232612","0.0-2.0-1.37","8euxjpuvbr3pz9d","","","",""
"null","mp3/4_Make_Light.mp3","null","song","audio-keyboard-response","226","233617","0.0-2.0-2.37","8euxjpuvbr3pz9d","happy","","",""
"2585.094999987632","","","emotion_rating","survey-multi-choice","227","236204","0.0-2.0-3.37","8euxjpuvbr3pz9d","","{""Q0"":""Happy""}","[0]",""
"240.12500001117587","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","228","236473","0.0-2.0-4.37","8euxjpuvbr3pz9d","","","","50"
"389.6399999503046","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","229","236864","0.0-2.0-5.37","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","230","237866","0.0-2.0-0.38","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","231","238370","0.0-2.0-1.38","8euxjpuvbr3pz9d","","","",""
"null","mp3/4_Come_On_Baby.mp3","null","song","audio-keyboard-response","232","239373","0.0-2.0-2.38","8euxjpuvbr3pz9d","relaxed","","",""
"1172.3549999296665","","","emotion_rating","survey-multi-choice","233","240546","0.0-2.0-3.38","8euxjpuvbr3pz9d","","{""Q0"":""Relaxed""}","[0]",""
"999.1750000044703","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","234","241574","0.0-2.0-4.38","8euxjpuvbr3pz9d","","","","50"
"329.7250000759959","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","235","241904","0.0-2.0-5.38","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","236","242906","0.0-2.0-0.39","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","237","243408","0.0-2.0-1.39","8euxjpuvbr3pz9d","","","",""
"null","mp3/19_I_hate_Everything_About_You.mp3","null","song","audio-keyboard-response","238","244410","0.0-2.0-2.39","8euxjpuvbr3pz9d","angry","","",""
"2060.2449999423698","","","emotion_rating","survey-multi-choice","239","246471","0.0-2.0-3.39","8euxjpuvbr3pz9d","","{""Q0"":""Angry""}","[0]",""
"326.1249999050051","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","240","246827","0.0-2.0-4.39","8euxjpuvbr3pz9d","","","","50"
"385.9700000612065","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","241","247215","0.0-2.0-5.39","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","242","248220","0.0-2.0-0.40","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","243","248726","0.0-2.0-1.40","8euxjpuvbr3pz9d","","","",""
"null","mp3/4_Destiny.mp3","null","song","audio-keyboard-response","244","249727","0.0-2.0-2.40","8euxjpuvbr3pz9d","relaxed","","",""
"1985.9949999954551","","","emotion_rating","survey-multi-choice","245","251715","0.0-2.0-3.40","8euxjpuvbr3pz9d","","{""Q0"":""Relaxed""}","[0]",""
"630.1849998999387","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","246","252373","0.0-2.0-4.40","8euxjpuvbr3pz9d","","","","50"
"217.92500000447035","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","247","252592","0.0-2.0-5.40","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","248","253596","0.0-2.0-0.41","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","249","254101","0.0-2.0-1.41","8euxjpuvbr3pz9d","","","",""
"null","mp3/1_The_Sweetest.mp3","null","song","audio-keyboard-response","250","255104","0.0-2.0-2.41","8euxjpuvbr3pz9d","relaxed","","",""
"1686.7349999956787","","","emotion_rating","survey-multi-choice","251","256793","0.0-2.0-3.41","8euxjpuvbr3pz9d","","{""Q0"":""Relaxed""}","[0]",""
"442.38000002224","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","252","257265","0.0-2.0-4.41","8euxjpuvbr3pz9d","","","","50"
"298.23499999474734","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","253","257564","0.0-2.0-5.41","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","254","258569","0.0-2.0-0.42","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","255","259071","0.0-2.0-1.42","8euxjpuvbr3pz9d","","","",""
"null","mp3/13_Boser_Wolf.mp3","null","song","audio-keyboard-response","256","260075","0.0-2.0-2.42","8euxjpuvbr3pz9d","sad","","",""
"7380.984999937937","","","emotion_rating","survey-multi-choice","257","267458","0.0-2.0-3.42","8euxjpuvbr3pz9d","","{""Q0"":""Sad""}","[0]",""
"419.72000000532717","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","258","267908","0.0-2.0-4.42","8euxjpuvbr3pz9d","","","","50"
"333.9799999957904","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","259","268243","0.0-2.0-5.42","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","260","269248","0.0-2.0-0.43","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","261","269749","0.0-2.0-1.43","8euxjpuvbr3pz9d","","","",""
"null","mp3/21_Skank_Down.mp3","null","song","audio-keyboard-response","262","270751","0.0-2.0-2.43","8euxjpuvbr3pz9d","happy","","",""
"1461.0700000775978","","","emotion_rating","survey-multi-choice","263","272213","0.0-2.0-3.43","8euxjpuvbr3pz9d","","{""Q0"":""Happy""}","[0]",""
"291.9250000268221","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","264","272535","0.0-2.0-4.43","8euxjpuvbr3pz9d","","","","50"
"238.32499992568046","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","265","272775","0.0-2.0-5.43","8euxjpuvbr3pz9d","","","","50"
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","266","273777","0.0-2.0-0.44","8euxjpuvbr3pz9d","","","",""
"null","<div style=""font-size:60px;color:green"">+</div>","null","fixation","html-keyboard-response","267","274279","0.0-2.0-1.44","8euxjpuvbr3pz9d","","","",""
"null","mp3/11_Be_Happy.mp3","null","song","audio-keyboard-response","268","275281","0.0-2.0-2.44","8euxjpuvbr3pz9d","happy","","",""
"3439.8400000063702","","","emotion_rating","survey-multi-choice","269","278722","0.0-2.0-3.44","8euxjpuvbr3pz9d","","{""Q0"":""Happy""}","[0]",""
"161.6599999833852","<p>How negative/positive was this feeling expressed in this musical clip</p>","","valence rating","html-slider-response","270","278911","0.0-2.0-4.44","8euxjpuvbr3pz9d","","","","50"
"470.82499996759","<p>How energetic/arousing was the feeling expressed in this musical clip</p>","","arousal rating","html-slider-response","271","279383","0.0-2.0-5.44","8euxjpuvbr3pz9d","","","","50"
"5513.725000084378","Thankyou","32","thanks","html-keyboard-response","272","284898","0.0-3.0","8euxjpuvbr3pz9d","","","",""
