rt,stimulus,key_press,test_part,trial_type,trial_index,time_elapsed,internal_node_id,subject,target,responses,question_order,response
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,188,19893598,0.0-2.0-0.31,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,189,19894101,0.0-2.0-1.31,s20encxw28459xp,,,,
null,audio/13_Boser_Wolf.mp3,null,song,audio-keyboard-response,190,19895108,0.0-2.0-2.31,s20encxw28459xp,sad,,,
2933.19,,,emotion_rating,survey-multi-choice,191,19898042,0.0-2.0-3.31,s20encxw28459xp,,"{""Q0"":""Angry""}",[0],
3646.25,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,192,19901707,0.0-2.0-4.31,s20encxw28459xp,,,,45
2830.61,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,193,19904538,0.0-2.0-5.31,s20encxw28459xp,,,,56
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,194,19905540,0.0-2.0-0.32,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,195,19906042,0.0-2.0-1.32,s20encxw28459xp,,,,
null,audio/1_Skinny_Love.mp3,null,song,audio-keyboard-response,196,19907047,0.0-2.0-2.32,s20encxw28459xp,sad,,,
2131.515,,,emotion_rating,survey-multi-choice,197,19909180,0.0-2.0-3.32,s20encxw28459xp,,"{""Q0"":""Sad""}",[0],
3017.355,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,198,19912213,0.0-2.0-4.32,s20encxw28459xp,,,,46
3421.685,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,199,19915636,0.0-2.0-5.32,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,200,19916638,0.0-2.0-0.33,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,201,19917139,0.0-2.0-1.33,s20encxw28459xp,,,,
null,audio/7_Digital.mp3,null,song,audio-keyboard-response,202,19918140,0.0-2.0-2.33,s20encxw28459xp,relaxed,,,
4317.555,,,emotion_rating,survey-multi-choice,203,19922459,0.0-2.0-3.33,s20encxw28459xp,,"{""Q0"":""None of these""}",[0],
1162.635,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,204,19923638,0.0-2.0-4.33,s20encxw28459xp,,,,50
609.1399998,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,205,19924248,0.0-2.0-5.33,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,206,19925249,0.0-2.0-0.34,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,207,19925755,0.0-2.0-1.34,s20encxw28459xp,,,,
null,audio/4_Make_Light.mp3,null,song,audio-keyboard-response,208,19926760,0.0-2.0-2.34,s20encxw28459xp,happy,,,
3705.415,,,emotion_rating,survey-multi-choice,209,19930466,0.0-2.0-3.34,s20encxw28459xp,,"{""Q0"":""Happy""}",[0],
700.805,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,210,19931182,0.0-2.0-4.34,s20encxw28459xp,,,,50
2896.055,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,211,19934079,0.0-2.0-5.34,s20encxw28459xp,,,,78
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,212,19935082,0.0-2.0-0.35,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,213,19935584,0.0-2.0-1.35,s20encxw28459xp,,,,
null,audio/4_Destiny.mp3,null,song,audio-keyboard-response,214,19936588,0.0-2.0-2.35,s20encxw28459xp,relaxed,,,
3195.62,,,emotion_rating,survey-multi-choice,215,19939785,0.0-2.0-3.35,s20encxw28459xp,,"{""Q0"":""None of these""}",[0],
2463.55,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,216,19942266,0.0-2.0-4.35,s20encxw28459xp,,,,50
3338.385,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,217,19945605,0.0-2.0-5.35,s20encxw28459xp,,,,67
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,218,19946608,0.0-2.0-0.36,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,219,19947114,0.0-2.0-1.36,s20encxw28459xp,,,,
null,audio/3_Walk_on_the_wild_side.mp3,null,song,audio-keyboard-response,220,19948120,0.0-2.0-2.36,s20encxw28459xp,relaxed,,,
4475.245,,,emotion_rating,survey-multi-choice,221,19952596,0.0-2.0-3.36,s20encxw28459xp,,"{""Q0"":""Relaxed""}",[0],
929.18,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,222,19953542,0.0-2.0-4.36,s20encxw28459xp,,,,50
541.4099998,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,223,19954084,0.0-2.0-5.36,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,224,19955087,0.0-2.0-0.37,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,225,19955589,0.0-2.0-1.37,s20encxw28459xp,,,,
null,audio/13_Motown_Junk.mp3,null,song,audio-keyboard-response,226,19956591,0.0-2.0-2.37,s20encxw28459xp,angry,,,
2338.155,,,emotion_rating,survey-multi-choice,227,19958930,0.0-2.0-3.37,s20encxw28459xp,,"{""Q0"":""Angry""}",[0],
3397.07,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,228,19962344,0.0-2.0-4.37,s20encxw28459xp,,,,38
3078.47,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,229,19965423,0.0-2.0-5.37,s20encxw28459xp,,,,60
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,230,19966427,0.0-2.0-0.38,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,231,19966929,0.0-2.0-1.38,s20encxw28459xp,,,,
null,audio/28_Valerie.mp3,null,song,audio-keyboard-response,232,19967931,0.0-2.0-2.38,s20encxw28459xp,happy,,,
3564.28,,,emotion_rating,survey-multi-choice,233,19971496,0.0-2.0-3.38,s20encxw28459xp,,"{""Q0"":""Angry""}",[0],
1536.335,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,234,19973049,0.0-2.0-4.38,s20encxw28459xp,,,,50
749.79,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,235,19973800,0.0-2.0-5.38,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,236,19974806,0.0-2.0-0.39,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,237,19975312,0.0-2.0-1.39,s20encxw28459xp,,,,
null,audio/5_Valerie.mp3,null,song,audio-keyboard-response,238,19976314,0.0-2.0-2.39,s20encxw28459xp,happy,,,
2473.52,,,emotion_rating,survey-multi-choice,239,19978789,0.0-2.0-3.39,s20encxw28459xp,,"{""Q0"":""Happy""}",[0],
69087.475,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,240,20047895,0.0-2.0-4.39,s20encxw28459xp,,,,50
620.6399999,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,241,20048517,0.0-2.0-5.39,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,242,20049519,0.0-2.0-0.40,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,243,20050025,0.0-2.0-1.40,s20encxw28459xp,,,,
null,audio/21_Skank_Down.mp3,null,song,audio-keyboard-response,244,20051031,0.0-2.0-2.40,s20encxw28459xp,happy,,,
7379.705,,,emotion_rating,survey-multi-choice,245,20058412,0.0-2.0-3.40,s20encxw28459xp,,"{""Q0"":""None of these""}",[0],
2338.365,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,246,20060767,0.0-2.0-4.40,s20encxw28459xp,,,,56
2244.525,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,247,20063012,0.0-2.0-5.40,s20encxw28459xp,,,,69
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,248,20064018,0.0-2.0-0.41,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,249,20064522,0.0-2.0-1.41,s20encxw28459xp,,,,
null,audio/25_Old_Blacktop_[Album_Version].mp3,null,song,audio-keyboard-response,250,20065528,0.0-2.0-2.41,s20encxw28459xp,sad,,,
3847.245,,,emotion_rating,survey-multi-choice,251,20069376,0.0-2.0-3.41,s20encxw28459xp,,"{""Q0"":""Sad""}",[0],
3193.69,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,252,20072586,0.0-2.0-4.41,s20encxw28459xp,,,,45
2438.41,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,253,20075026,0.0-2.0-5.41,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,254,20076027,0.0-2.0-0.42,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,255,20076530,0.0-2.0-1.42,s20encxw28459xp,,,,
null,audio/5_Love's_Requiem.mp3,null,song,audio-keyboard-response,256,20077536,0.0-2.0-2.42,s20encxw28459xp,sad,,,
2419.23,,,emotion_rating,survey-multi-choice,257,20079956,0.0-2.0-3.42,s20encxw28459xp,,"{""Q0"":""Sad""}",[0],
2020.095,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,258,20081993,0.0-2.0-4.42,s20encxw28459xp,,,,43
1739.03,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,259,20083733,0.0-2.0-5.42,s20encxw28459xp,,,,50
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,260,20084735,0.0-2.0-0.43,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,261,20085241,0.0-2.0-1.43,s20encxw28459xp,,,,
null,audio/19_I_hate_Everything_About_You.mp3,null,song,audio-keyboard-response,262,20086245,0.0-2.0-2.43,s20encxw28459xp,angry,,,
2264.945,,,emotion_rating,survey-multi-choice,263,20088511,0.0-2.0-3.43,s20encxw28459xp,,"{""Q0"":""Angry""}",[0],
4389.125,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,264,20092916,0.0-2.0-4.43,s20encxw28459xp,,,,36
6035.775,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,265,20098953,0.0-2.0-5.43,s20encxw28459xp,,,,55
null,"<div style=""font-size:60px;"">+</div>",null,fixation,html-keyboard-response,266,20099955,0.0-2.0-0.44,s20encxw28459xp,,,,
null,"<div style=""font-size:60px;color:green"">+</div>",null,fixation,html-keyboard-response,267,20100461,0.0-2.0-1.44,s20encxw28459xp,,,,
null,audio/2_Blood_On_The_Ground.mp3,null,song,audio-keyboard-response,268,20101467,0.0-2.0-2.44,s20encxw28459xp,angry,,,
2781.77,,,emotion_rating,survey-multi-choice,269,20104250,0.0-2.0-3.44,s20encxw28459xp,,"{""Q0"":""Angry""}",[0],
3120.705,<p>How negative/positive was this feeling expressed in this musical clip</p>,,valence rating,html-slider-response,270,20107391,0.0-2.0-4.44,s20encxw28459xp,,,,37
4274.575,<p>How energetic/arousing was the feeling expressed in this musical clip</p>,,arousal rating,html-slider-response,271,20111667,0.0-2.0-5.44,s20encxw28459xp,,,,60
